Context,Question,Answer,filename
Setiap prajurit berhak mendapat kenaikan pangkat/jabatan berdasarkan prestasi sesuai pola karier dan kebutuhan TNI.,Bagaimana pengaturan kenaikan pangkat prajurit wanita TNI?,"Prinsipnya sama, detail diatur Panglima.",uu_34_tahun_2004_42
Setiap prajurit berhak mendapat kenaikan pangkat/jabatan berdasarkan prestasi sesuai pola karier dan kebutuhan TNI.,Apakah masa kerja menjadi faktor kenaikan pangkat TNI?,Mungkin termasuk tetapi bukan faktor tunggal.,uu_34_tahun_2004_42
Setiap prajurit berhak mendapat kenaikan pangkat/jabatan berdasarkan prestasi sesuai pola karier dan kebutuhan TNI.,Bagaimana sistem UU menjamin keadilan karir prajurit TNI?,Melalui penerapan standar objektif yang sama untuk semua.,uu_34_tahun_2004_42
Setiap prajurit berhak mendapat kenaikan pangkat/jabatan berdasarkan prestasi sesuai pola karier dan kebutuhan TNI.,Apa dasar hukum program percepatan kenaikan pangkat TNI?,Diatur dalam prinsip kenaikan berdasarkan prestasi.,uu_34_tahun_2004_42
Setiap prajurit berhak mendapat kenaikan pangkat/jabatan berdasarkan prestasi sesuai pola karier dan kebutuhan TNI.,Bagaimana pengaturan kenaikan pangkat prajurit TNI di daerah terpencil?,Diatur dalam keputusan Panglima untuk kondisi khusus.,uu_34_tahun_2004_42
Setiap prajurit berhak mendapat kenaikan pangkat/jabatan berdasarkan prestasi sesuai pola karier dan kebutuhan TNI.,"Apa yang dimaksud dengan ""persyaratan yang ditentukan""?","Kualifikasi minimal seperti pendidikan, masa dinas, dan kompetensi.",uu_34_tahun_2004_42
Setiap prajurit berhak mendapat kenaikan pangkat/jabatan berdasarkan prestasi sesuai pola karier dan kebutuhan TNI.,Bagaimana pengembangan karir prajurit siswa TNI diatur?,Termasuk dalam cakupan dengan pola khusus diatur Panglima.,uu_34_tahun_2004_42
Setiap prajurit berhak mendapat kenaikan pangkat/jabatan berdasarkan prestasi sesuai pola karier dan kebutuhan TNI.,Apa pertimbangan utama dalam penetapan pola karier TNI?,Kebutuhan organisasi TNI dan pengembangan SDM berkelanjutan.,uu_34_tahun_2004_42
Setiap prajurit berhak mendapat kenaikan pangkat/jabatan berdasarkan prestasi sesuai pola karier dan kebutuhan TNI.,Bagaimana sistem UU mendukung profesionalisme TNI?,Dengan menciptakan insentif untuk peningkatan kompetensi berkelanjutan.,uu_34_tahun_2004_42
"Berdasarkan Pasal 43 ayat (1), kenaikan pangkat untuk Kolonel dan Perwira Tinggi ditetapkan oleh Presiden atas usul Panglima TNI. Ini menunjukkan tingkat strategis pengangkatan perwira senior dalam struktur militer.",Apa isi Pasal 43 ayat (1) UU TNI?,Kenaikan pangkat Kolonel dan Perwira Tinggi ditetapkan Presiden atas usul Panglima.,uu_34_tahun_2004_43
"Berdasarkan Pasal 43 ayat (2), kenaikan pangkat selain Kolonel dan Perwira Tinggi (yaitu dari Tamtama hingga Letnan Kolonel) ditetapkan oleh Panglima TNI. Ini menunjukkan desentralisasi wewenang pengangkatan sesuai jenjang kepangkatan.",Apa isi Pasal 43 ayat (2) UU TNI?,Kenaikan pangkat di bawah Kolonel ditetapkan oleh Panglima.,uu_34_tahun_2004_43
Kenaikan pangkat di bawah Kolonel ditetapkan oleh Panglima.,Siapa yang berwenang menaikkan pangkat Letnan Kolonel?,Panglima TNI yang menetapkan kenaikan pangkat Letnan Kolonel.,uu_34_tahun_2004_43
Kenaikan pangkat Kolonel dan Perwira Tinggi ditetapkan Presiden atas usul Panglima.,Bagaimana mekanisme kenaikan pangkat Brigadir Jenderal?,Melalui usulan Panglima kepada Presiden untuk ditetapkan.,uu_34_tahun_2004_43
"Berdasarkan Pasal 43 ayat (1) dan (2), pembagian kewenangan didasarkan pada tingkat strategis jabatan, dimana perwira senior (Kolonel ke atas) memerlukan persetujuan Presiden, sementara pangkat lebih rendah diatur Panglima.",Apa dasar pembagian kewenangan kenaikan pangkat dalam pasal ini?,Berdasarkan tingkat strategis jabatan dalam struktur militer.,uu_34_tahun_2004_43
Kenaikan pangkat Kolonel dan Perwira Tinggi ditetapkan Presiden atas usul Panglima.,Mengapa kenaikan Perwira Tinggi memerlukan persetujuan Presiden?,Karena posisi strategis Perwira Tinggi dalam struktur pertahanan nasional.,uu_34_tahun_2004_43
Kenaikan pangkat Kolonel dan Perwira Tinggi ditetapkan Presiden atas usul Panglima.,Apa peran Panglima dalam kenaikan pangkat Kolonel?,Sebagai pihak yang mengusulkan kepada Presiden.,uu_34_tahun_2004_43
Kenaikan pangkat di bawah Kolonel ditetapkan oleh Panglima.,Apakah kenaikan pangkat Kapten memerlukan persetujuan Presiden?,"Tidak, cukup ditetapkan oleh Panglima.",uu_34_tahun_2004_43
"Berdasarkan Pasal 43, hierarki dibagi menjadi dua level: 1) Kolonel dan Perwira Tinggi (ayat 1); 2) Seluruh pangkat di bawah Kolonel (ayat 2).",Bagaimana hierarki kepangkatan dalam pembagian kewenangan ini?,Dibagi menjadi level Kolonel ke atas dan di bawah Kolonel.,uu_34_tahun_2004_43
"Berdasarkan Pasal 43 ayat (1) dan (2), penetapan merupakan keputusan final yang memberikan pengesahan hukum terhadap kenaikan pangkat setelah melalui proses seleksi.","Apa makna ""ditetapkan"" dalam konteks kenaikan pangkat?",Keputusan final yang mengesahkan kenaikan pangkat.,uu_34_tahun_2004_43
"Berdasarkan Pasal 43, pembagian kewenangan yang jelas antara Presiden dan Panglima dengan jenjang yang terukur menciptakan sistem checks and balances dalam pengembangan karir prajurit.",Bagaimana sistem ini menjamin objektivitas kenaikan pangkat?,Melalui pembagian kewenangan yang jelas dan jenjang terukur.,uu_34_tahun_2004_43
"Berdasarkan Pasal 43, Mayor (ayat 2) ditetapkan Panglima, sedangkan Kolonel (ayat 1) harus melalui usulan Panglima dan penetapan Presiden.",Apa perbedaan proses kenaikan Mayor dan Kolonel?,"Mayor ditetapkan Panglima, Kolonel usul Panglima dan tetapkan Presiden.",uu_34_tahun_2004_43
Kenaikan pangkat di bawah Kolonel ditetapkan oleh Panglima.,Bagaimana kedudukan Pangkat Pembantu dalam pasal ini?,Termasuk kenaikan pangkat yang ditetapkan Panglima.,uu_34_tahun_2004_43
"Berdasarkan Pasal 43, sistem ini menciptakan gradasi tanggung jawab dimana semakin tinggi pangkat semakin tinggi pula level otoritas yang menetapkannya.",Apa implikasi pembagian kewenangan ini terhadap sistem kepangkatan?,Semakin tinggi pangkat semakin tinggi level otoritas penetapannya.,uu_34_tahun_2004_43
Kenaikan pangkat Kolonel dan Perwira Tinggi ditetapkan Presiden atas usul Panglima.,Bagaimana mekanisme pengusulan kenaikan Perwira Tinggi?,Melalui seleksi internal kemudian usulan Panglima ke Presiden.,uu_34_tahun_2004_43
Kenaikan pangkat di bawah Kolonel ditetapkan oleh Panglima.,Apakah kenaikan pangkat Sersan Mayor memerlukan persetujuan Presiden?,"Tidak, cukup ditetapkan oleh Panglima.",uu_34_tahun_2004_43
"Berdasarkan Pasal 43, pasal ini merupakan implementasi dari sistem karier bertingkat dimana tanggung jawab besar diberikan kepada perwira senior yang proses pengangkatannya melibatkan otoritas tertinggi.",Bagaimana hubungan pasal ini dengan sistem karier prajurit?,Merupakan implementasi sistem karier bertingkat dalam TNI.,uu_34_tahun_2004_43
Kenaikan pangkat Kolonel dan Perwira Tinggi ditetapkan Presiden atas usul Panglima.,Apa dasar pertimbangan Presiden dalam menetapkan kenaikan Perwira Tinggi?,Mengacu pada usulan Panglima yang mempertimbangkan kebutuhan TNI.,uu_34_tahun_2004_43
Kenaikan pangkat Kolonel dan Perwira Tinggi ditetapkan Presiden atas usul Panglima.,Bagaimana posisi Laksamana Pertama dalam mekanisme ini?,Ditetapkan Presiden atas usul Panglima sebagai Perwira Tinggi.,uu_34_tahun_2004_43
"Berdasarkan Pasal 43, fungsi utamanya adalah menjaga keseimbangan komando dimana Panglima mengendalikan pengembangan SDM tingkat menengah, sementara Presiden mengawasi pengangkatan perwira senior.",Apa fungsi pembagian kewenangan ini dalam struktur komando?,Menjaga keseimbangan komando dalam pengembangan SDM TNI.,uu_34_tahun_2004_43
"Berdasarkan Pasal 44 ayat (1), prajurit yang bertugas dengan pertaruhan jiwa raga secara langsung dan berjasa melampaui panggilan tugas dapat dianugerahi kenaikan pangkat luar biasa. Ini merupakan bentuk penghargaan atas tindakan heroik.",Apa isi Pasal 44 ayat (1) UU TNI?,Prajurit yang berjasa melampaui panggilan tugas dapat diberi kenaikan pangkat luar biasa.,uu_34_tahun_2004_44
"Berdasarkan Pasal 44 ayat (2), ketentuan lebih lanjut mengenai penganugerahan kenaikan pangkat luar biasa diatur dengan Peraturan Pemerintah. Ini menunjukkan pentingnya payung hukum yang jelas untuk penghargaan ini.",Apa isi Pasal 44 ayat (2) UU TNI?,Detail pelaksanaan diatur melalui Peraturan Pemerintah.,uu_34_tahun_2004_44
"Berdasarkan Penjelasan Pasal 44 ayat (1), yaitu tindakan kepahlawanan dimana prajurit tanpa memperdulikan keselamatan jiwa melakukan tugas demi bangsa dan negara, meskipun tindakan itu sebenarnya tidak wajib dilakukan.","Apa yang dimaksud ""melampaui panggilan tugas""?",Tindakan kepahlawanan di luar kewajiban tugas normal.,uu_34_tahun_2004_44
Detail pelaksanaan diatur melalui Peraturan Pemerintah.,Siapa yang berwenang mengatur mekanisme kenaikan pangkat luar biasa?,Pemerintah melalui Peraturan Pemerintah.,uu_34_tahun_2004_44
"Berdasarkan Penjelasan Pasal 44 ayat (1), prajurit yang gugur dalam tindakan kepahlawanan dapat dianugerahi kenaikan pangkat luar biasa anumerta.",Apakah kenaikan pangkat luar biasa bisa diberikan anumerta?,"Ya, bisa diberikan secara anumerta.",uu_34_tahun_2004_44
"Berdasarkan Penjelasan Pasal 44 ayat (1), penghargaan ini terutama diberikan kepada tamtama dan bintara, meskipun tidak menutup kemungkinan untuk perwira.",Jenis prajurit apa yang terutama mendapat penghargaan ini?,Terutama untuk tamtama dan bintara.,uu_34_tahun_2004_44
"Berdasarkan Penjelasan Pasal 44 ayat (1), pemberian kenaikan pangkat luar biasa tidak menutup kemungkinan pemberian tanda jasa kenegaraan untuk jasa yang sama.",Apakah penghargaan ini menghalangi pemberian tanda jasa?,"Tidak, bisa diberikan bersama tanda jasa lainnya.",uu_34_tahun_2004_44
"Berdasarkan Penjelasan Pasal 44 ayat (1), harus tercantum: 1) identitas penerima; 2) tindakan yang dilakukan; 3) waktu kejadian; 4) lokasi; dan 5) hasil/jasa dari tindakan tersebut.",Apa yang harus tercantum dalam piagam penghargaan?,"Identitas, tindakan, waktu, lokasi, dan hasil/jasa.",uu_34_tahun_2004_44
Detail pelaksanaan diatur melalui Peraturan Pemerintah.,Mengapa perlu Peraturan Pemerintah untuk mengatur hal ini?,Karena sifat penghargaan yang istimewa dan berdampak besar.,uu_34_tahun_2004_44
"Berdasarkan Pasal 44 ayat (1), kenaikan luar biasa diberikan atas jasa heroik melampaui tugas normal, sementara kenaikan biasa melalui proses reguler berdasarkan prestasi dan masa kerja.",Apa beda kenaikan pangkat biasa dan luar biasa?,"Kenaikan luar biasa untuk jasa heroik, biasa untuk prestasi reguler.",uu_34_tahun_2004_44
Prajurit yang berjasa melampaui panggilan tugas dapat diberi kenaikan pangkat luar biasa.,"Bagaimana kriteria ""pertaruhan jiwa raga secara langsung""?",Situasi dengan risiko kematian/cidera serius yang disadari.,uu_34_tahun_2004_44
"Berdasarkan semangat Pasal 44, penghargaan bersifat tetap sebagai pengakuan atas jasa, kecuali ada bukti pemalsuan atau kecurangan dalam proses penganugerahan.",Apakah penghargaan ini bisa dicabut kembali?,"Umumnya tidak, kecuali ada bukti kecurangan.",uu_34_tahun_2004_44
Detail pelaksanaan diatur melalui Peraturan Pemerintah.,Bagaimana mekanisme pengusulan penghargaan ini?,"Diatur dalam Peraturan Pemerintah, biasanya melalui verifikasi komando.",uu_34_tahun_2004_44
"Berdasarkan Pasal 44, dampaknya sama dengan kenaikan reguler dalam jenjang kepangkatan, tetapi diberikan sebagai penghargaan bukan melalui proses biasa.",Apa dampak kenaikan pangkat luar biasa bagi karir?,Sama dengan kenaikan reguler tetapi sebagai penghargaan.,uu_34_tahun_2004_44
"Berdasarkan Penjelasan Pasal 44 ayat (1) yang tidak membatasi, kemungkinan disesuaikan dengan tingkat pengabdian dan diatur dalam Peraturan Pemerintah.",Berapa tingkat kenaikan pangkat yang bisa diberikan?,"Biasanya satu tingkat, diatur dalam Peraturan Pemerintah.",uu_34_tahun_2004_44
"Berdasarkan semangat Pasal 44, kenaikan pangkat anumerta memberikan hak finansial sesuai pangkat baru, tetapi detailnya diatur Peraturan Pemerintah.",Apakah keluarga penerima anumerta mendapat hak finansial?,"Ya, sesuai pangkat baru, detail diatur Peraturan Pemerintah.",uu_34_tahun_2004_44
"Berdasarkan Penjelasan Pasal 44 ayat (1) yang menyebut ""seseorang prajurit"", penghargaan bersifat individual, tetapi bisa diberikan kepada beberapa anggota tim yang memenuhi kriteria.","Bagaimana jika tindakan heroik dilakukan tim, bukan individu?",Diberikan secara individual kepada yang memenuhi kriteria.,uu_34_tahun_2004_44
"Berdasarkan Penjelasan Pasal 44 ayat (1), penghargaan ini bersifat komplementer dan tidak menghalangi pemberian penghargaan lain seperti tanda jasa.",Apa hubungan pasal ini dengan penghargaan militer lainnya?,Bersifat komplementer dengan penghargaan lainnya.,uu_34_tahun_2004_44
"Berdasarkan Penjelasan Pasal 44 ayat (1), untuk memastikan transparansi, keabadian catatan sejarah, dan sebagai inspirasi bagi prajurit lain.",Mengapa perlu pencatatan detail dalam piagam?,"Untuk transparansi, catatan sejarah, dan inspirasi.",uu_34_tahun_2004_44
"Berdasarkan Pasal 44, sistem ini menciptakan motivasi dan pengakuan formal atas pengabdian luar biasa, memperkuat nilai-nilai heroisme dalam korps.",Bagaimana sistem ini mendukung semangat keprajuritan?,Sebagai motivasi dan pengakuan atas pengabdian heroik.,uu_34_tahun_2004_44
"Berdasarkan Pasal 45, pengangkatan dan pemberhentian jabatan dalam struktur TNI (selain jabatan Panglima dan Kepala Staf Angkatan) diatur dengan keputusan Panglima. Ini menunjukkan kewenangan Panglima dalam manajemen SDM TNI.",Apa isi Pasal 45 UU TNI?,Pengangkatan dan pemberhentian jabatan TNI (kecuali Panglima dan KSAD/KSAL/KSAU) diatur dengan keputusan Panglima.,uu_34_tahun_2004_45
Pengangkatan dan pemberhentian jabatan TNI (kecuali Panglima dan KSAD/KSAL/KSAU) diatur dengan keputusan Panglima.,Jabatan apa saja yang tidak diatur dalam Pasal 45?,Jabatan Panglima TNI dan Kepala Staf Angkatan.,uu_34_tahun_2004_45
Pengangkatan dan pemberhentian jabatan TNI (kecuali Panglima dan KSAD/KSAL/KSAU) diatur dengan keputusan Panglima.,Siapa yang berwenang mengangkat Danjen Kopassus?,Panglima TNI melalui keputusan resmi.,uu_34_tahun_2004_45
Pengangkatan dan pemberhentian jabatan TNI (kecuali Panglima dan KSAD/KSAL/KSAU) diatur dengan keputusan Panglima.,Bagaimana mekanisme pengangkatan Komandan Kodam?,Melalui keputusan resmi Panglima TNI.,uu_34_tahun_2004_45
Pengangkatan dan pemberhentian jabatan TNI (kecuali Panglima dan KSAD/KSAL/KSAU) diatur dengan keputusan Panglima.,Apa dasar hukum pengangkatan Asisten Panglima TNI?,Pasal 45 UU TNI melalui keputusan Panglima.,uu_34_tahun_2004_45
Pengangkatan dan pemberhentian jabatan TNI (kecuali Panglima dan KSAD/KSAL/KSAU) diatur dengan keputusan Panglima.,Apa implikasi pasal ini terhadap struktur komando TNI?,Memperkuat sistem komando terpusat di bawah Panglima.,uu_34_tahun_2004_45
Pengangkatan dan pemberhentian jabatan TNI (kecuali Panglima dan KSAD/KSAL/KSAU) diatur dengan keputusan Panglima.,Bagaimana pengaturan pemberhentian jabatan di TNI AL?,Diatur melalui keputusan Panglima TNI.,uu_34_tahun_2004_45
Pengangkatan dan pemberhentian jabatan TNI (kecuali Panglima dan KSAD/KSAL/KSAU) diatur dengan keputusan Panglima.,Bagaimana hubungan pasal ini dengan sistem karier TNI?,Merupakan bagian dari sistem rotasi jabatan dalam karier TNI.,uu_34_tahun_2004_45
Pengangkatan dan pemberhentian jabatan TNI (kecuali Panglima dan KSAD/KSAL/KSAU) diatur dengan keputusan Panglima.,Apa perbedaan pengangkatan Danpusdik dan Kepala Staf Angkatan?,"Danpusdik oleh Panglima, KS oleh mekanisme lain.",uu_34_tahun_2004_45
Pengangkatan dan pemberhentian jabatan TNI (kecuali Panglima dan KSAD/KSAL/KSAU) diatur dengan keputusan Panglima.,Bagaimana mekanisme penggantian pejabat yang diberhentikan?,Diatur dalam keputusan Panglima tentang pemberhentian.,uu_34_tahun_2004_45
"Berdasarkan Pasal 46 ayat (1), jabatan tertentu dalam struktur TNI dapat diduduki oleh Pegawai Negeri Sipil (PNS). Ini menunjukkan adanya integrasi antara unsur sipil dan militer dalam organisasi TNI.",Apa isi Pasal 46 ayat (1) UU TNI?,Jabatan tertentu di TNI dapat diduduki oleh PNS.,uu_34_tahun_2004_46
"Berdasarkan Pasal 46 ayat (2), ketentuan lebih lanjut mengenai jabatan TNI yang dapat diduduki PNS diatur dengan keputusan Panglima. Ini memberikan kewenangan regulasi teknis kepada pimpinan tertinggi TNI.",Apa isi Pasal 46 ayat (2) UU TNI?,Detail diatur melalui keputusan Panglima.,uu_34_tahun_2004_46
"Berdasarkan Pasal 46 ayat (2), kewenangan menentukan jabatan yang dapat diduduki PNS berada di tangan Panglima TNI melalui keputusan resmi.",Siapa yang berwenang menentukan jabatan untuk PNS di TNI?,Panglima TNI melalui keputusan resmi.,uu_34_tahun_2004_46
"Berdasarkan semangat Pasal 46 ayat (1) dan praktik umum, PNS tidak menduduki jabatan komando operasional karena membutuhkan kualifikasi militer khusus.",Apakah PNS bisa menduduki jabatan komando operasional?,"Tidak, hanya jabatan pendukung non-operasional.",uu_34_tahun_2004_46
"Berdasarkan Pasal 46 ayat (1), PNS tetap berstatus sebagai pegawai sipil namun tunduk pada peraturan organisasi TNI untuk jabatan yang didudukinya.",Bagaimana status hukum PNS yang bekerja di lingkungan TNI?,Tetap sebagai PNS yang tunduk pada aturan organisasi TNI.,uu_34_tahun_2004_46
"Berdasarkan Pasal 46 ayat (2), mekanisme diatur dalam keputusan Panglima, tetapi umumnya melalui proses seleksi dan penugasan dari instansi asal PNS.",Bagaimana mekanisme pengangkatan PNS di jabatan TNI?,Diatur dalam keputusan Panglima melalui proses seleksi.,uu_34_tahun_2004_46
"Berdasarkan Pasal 46 ayat (2), pembinaan karir PNS di lingkungan TNI mengacu pada keputusan Panglima namun tetap mengikuti aturan umum kepegawaian.",Bagaimana sistem pembinaan karir PNS di TNI?,Mengacu keputusan Panglima dan aturan kepegawaian umum.,uu_34_tahun_2004_46
"Berdasarkan Pasal 46, dalam struktur organisasi, PNS tunduk pada komando pejabat militer untuk jabatan yang didudukinya.",Bagaimana hubungan komando antara PNS dan prajurit?,PNS tunduk pada komando pejabat militer terkait.,uu_34_tahun_2004_46
"Berdasarkan Pasal 46, perbedaan utama terletak pada status (sipil vs militer), sistem karir, dan jenis jabatan yang bisa diduduki.",Apa perbedaan PNS dan prajurit dalam struktur TNI?,"Status, sistem karir, dan jenis jabatan.",uu_34_tahun_2004_46
"Berdasarkan Pasal 46 ayat (2), penyelesaian mengacu pada keputusan Panglima sebagai penjabaran dari UU ini yang mengikat PNS dalam jabatannya.",Bagaimana jika terjadi konflik antara aturan PNS dan TNI?,Mengacu pada keputusan Panglima sebagai penjabaran UU.,uu_34_tahun_2004_46
"Berdasarkan Pasal 47 ayat (1) UU No. 34/2004, prajurit hanya boleh menduduki jabatan sipil setelah mengundurkan diri atau pensiun dari dinas aktif. Ini menunjukkan pemisahan karier militer dan sipil selama masa dinas.",Apa isi Pasal 47 ayat (1) UU TNI No. 34 Tahun 2004?,Prajurit hanya boleh pegang jabatan sipil setelah pensiun/mengundurkan diri dari dinas aktif.,uu_34_tahun_2004_47
"Berdasarkan Pasal 47 ayat (1) RUU 2025, prajurit dapat menduduki jabatan pada 14 bidang strategis (seperti siber, terorisme, keamanan laut) tanpa harus pensiun, berbeda dengan UU 2004 yang membatasi secara ketat.",Apa isi Pasal 47 ayat (1) RUU TNI 2025?,Prajurit boleh pegang jabatan di 14 bidang strategis tanpa pensiun.,uu_34_tahun_2004_47
"UU 2004 melarang total jabatan sipil bagi prajurit aktif, sedangkan RUU 2025 mengizinkan di 14 bidang strategis. RUU juga memisahkan aturan jabatan sipil pasca-dinas di ayat (2).",Apa perbedaan Pasal 47 ayat (1) UU 2004 dan RUU 2025?,RUU 2025 memperluas cakupan lembaga strategis dan memisahkan aturan jabatan pasca-dinas.,uu_34_tahun_2004_47
"Berdasarkan Pasal 47 ayat (2) UU 2004, prajurit aktif boleh menduduki jabatan di 10 instansi strategis seperti Intelijen, Lemhannas, dan MA, kecuali jabatan politis (Penjelasan ayat).",Apa isi Pasal 47 ayat (2) UU TNI 2004?,"Prajurit aktif boleh jabatan di 10 instansi strategis, kecuali jabatan politis.",uu_34_tahun_2004_47
"Berdasarkan Pasal 47 ayat (2) RUU 2025, aturan jabatan sipil pasca-dinas dipisahkan secara eksplisit, berbeda dengan UU 2004 yang menggabungkannya dalam ayat (1).",Apa isi Pasal 47 ayat (2) RUU TNI 2025?,Aturan jabatan sipil pasca-dinas diatur terpisah dalam ayat khusus.,uu_34_tahun_2004_47
"RUU 2025 menambah 6 bidang baru: Siber/Sandi, Pengelola Perbatasan, Penanggulangan Bencana, Terorisme, Keamanan Laut, dan Kejaksaan (bidang pidana militer).",Instansi apa saja yang ditambahkan dalam Pasal 47 ayat (1) RUU 2025?,"Ditambah 6 bidang termasuk siber, terorisme, dan keamanan laut.",uu_34_tahun_2004_47
"Berdasarkan Pasal 47 ayat (3) UU 2004, penugasan prajurit harus atas permintaan pimpinan lembaga dan tunduk pada aturan administrasi lembaga sipil tersebut.",Apa isi Pasal 47 ayat (3) UU TNI 2004?,Penugasan harus atas permintaan pimpinan lembaga dan ikuti aturan administrasi sipil.,uu_34_tahun_2004_47
"UU 2004 menggunakan frasa ""departemen/lembaga"", sedangkan RUU 2025 menyederhanakan menjadi ""kementerian/lembaga"" sesuai struktur pemerintahan terkini.",Apa perbedaan Pasal 47 ayat (3) UU 2004 dan RUU 2025?,"Perubahan terminologi dari ""departemen"" ke ""kementerian/lembaga"".",uu_34_tahun_2004_47
"Berdasarkan Pasal 47 ayat (4) UU 2004, pengangkatan/pemberhentian prajurit di lembaga strategis disesuaikan dengan kebutuhan organisasi lembaga terkait.",Apa isi Pasal 47 ayat (4) UU TNI 2004?,Pengangkatan/pemberhentian berdasarkan kebutuhan organisasi lembaga.,uu_34_tahun_2004_47
"RUU 2025 menambahkan frasa ""jabatan tertentu"" untuk lebih spesifik dibanding UU 2004 yang hanya menyebut ""jabatan"".",Apa perbedaan Pasal 47 ayat (4) UU 2004 dan RUU 2025?,"RUU lebih spesifik dengan istilah ""jabatan tertentu"".",uu_34_tahun_2004_47
"Berdasarkan Pasal 47 ayat (5) UU 2004, pembinaan karier prajurit di lembaga sipil dilakukan Panglima bekerja sama dengan pimpinan lembaga terkait.",Apa isi Pasal 47 ayat (5) UU TNI 2004?,Pembinaan karier oleh Panglima bersama pimpinan lembaga.,uu_34_tahun_2004_47
"RUU 2025 mengubah frasa ""bekerja sama"" menjadi ""melalui koordinasi"", menunjukkan mekanisme lebih formal dibanding UU 2004.",Apa perbedaan Pasal 47 ayat (5) UU 2004 dan RUU 2025?,RUU menegaskan mekanisme koordinasi formal.,uu_34_tahun_2004_47
"Berdasarkan Pasal 47 ayat (6) UU 2004, teknis penugasan prajurit di lembaga strategis diatur lebih lanjut melalui Peraturan Pemerintah.",Apa isi Pasal 47 ayat (6) UU TNI 2004?,Detail teknis diatur dalam Peraturan Pemerintah.,uu_34_tahun_2004_47
"RUU 2025 menyederhanakan redaksi tanpa mengubah substansi, tetap mengamanatkan PP untuk teknis implementasi.",Apa perbedaan Pasal 47 ayat (6) UU 2004 dan RUU 2025?,"Tidak ada perubahan substantif, hanya penyederhanaan redaksional.",uu_34_tahun_2004_47
"Berdasarkan Penjelasan RUU, Kejaksaan RI dimasukkan khusus untuk penanganan pidana militer, bukan semua bidang di Kejaksaan.",Mengapa Kejaksaan dimasukkan dalam Pasal 47 ayat (1) RUU 2025?,Khusus untuk jabatan di bidang pidana militer.,uu_34_tahun_2004_47
"Berdasarkan Penjelasan Pasal 47 ayat (2) UU 2004, jabatan Menteri termasuk ""jabatan politis"" yang dikecualikan. RUU 2025 juga tidak mencantumkannya.",Apakah prajurit aktif bisa menjadi Menteri Pertahanan berdasarkan Pasal 47?,"Tidak, karena termasuk jabatan politis yang dilarang.",uu_34_tahun_2004_47
"Berdasarkan Pasal 47 ayat (3)-(4) UU 2004, mekanismenya meliputi: 1) Permintaan pimpinan lembaga, 2) Sesuai kebutuhan organisasi, dan 3) Tunduk pada aturan administrasi lembaga.",Bagaimana mekanisme pengangkatan prajurit di lembaga sipil menurut UU TNI?,"Melalui permintaan pimpinan lembaga, sesuai kebutuhan organisasi, dan ikuti aturan administrasi.",uu_34_tahun_2004_47
"Meski tidak diatur sanksi eksplisit, pelanggaran dapat dikenai sanksi disiplin militer berdasarkan UU No. 34/2004 dan peraturan turunannya.",Apa konsekuensi hukum jika prajurit aktif pegang jabatan sipil diluar ketentuan Pasal 47?,Dapat dikenai sanksi disiplin militer.,uu_34_tahun_2004_47
"Berdasarkan Pasal 47 ayat (5), pembinaan dilakukan secara kolaboratif oleh Panglima dan pimpinan lembaga sipil, dengan model kemitraan setara.",Bagaimana status pembinaan karier prajurit di lembaga sipil?,Dibina bersama oleh Panglima dan pimpinan lembaga dengan prinsip koordinasi.,uu_34_tahun_2004_47
"Berdasarkan Pasal 47 ayat (6), PP dibutuhkan untuk mengatur teknis operasional seperti prosedur permintaan, kriteria jabatan, dan pembagian kewenangan.",Mengapa perlu Peraturan Pemerintah untuk implementasi Pasal 47?,Untuk aturan teknis penugasan prajurit di lembaga sipil yang melibatkan multi-stakeholder.,uu_34_tahun_2004_47
"Berdasarkan Pasal 48 UU No. 34/2004, pemberhentian sementara dari jabatan dilakukan oleh pejabat yang berwenang mengangkat dan memberhentikan dalam jabatan tersebut sesuai peraturan perundang-undangan. Ini menunjukkan prinsip ""who appoints may dismiss"" dalam manajemen jabatan TNI.",Apa isi Pasal 48 UU TNI?,Pemberhentian sementara jabatan dilakukan oleh pejabat yang berwenang mengangkat sesuai peraturan perundang-undangan.,uu_34_tahun_2004_48
Pemberhentian sementara jabatan dilakukan oleh pejabat yang berwenang mengangkat sesuai peraturan perundang-undangan.,Siapa yang berwenang melakukan pemberhentian sementara jabatan?,Pejabat yang berwenang mengangkat jabatan tersebut.,uu_34_tahun_2004_48
Pemberhentian sementara jabatan dilakukan oleh pejabat yang berwenang mengangkat sesuai peraturan perundang-undangan.,Apa dasar hukum pemberhentian sementara jabatan?,Harus sesuai peraturan perundang-undangan yang berlaku.,uu_34_tahun_2004_48
Pemberhentian sementara jabatan dilakukan oleh pejabat yang berwenang mengangkat sesuai peraturan perundang-undangan.,Apakah pemberhentian sementara berbeda dengan pemberhentian tetap?,"Ya, ini khusus untuk pemberhentian sementara yang bersifat sementara.",uu_34_tahun_2004_48
Pemberhentian sementara jabatan dilakukan oleh pejabat yang berwenang mengangkat sesuai peraturan perundang-undangan.,"Apa implikasi frasa ""dalam jabatan tersebut""?",Hanya berlaku untuk jabatan yang bersangkutan saja.,uu_34_tahun_2004_48
Pemberhentian sementara jabatan dilakukan oleh pejabat yang berwenang mengangkat sesuai peraturan perundang-undangan.,Apakah pemberhentian sementara bisa diajukan banding?,Tergantung peraturan pelaksana yang berlaku.,uu_34_tahun_2004_48
