Context,Question,Answer,filename
TNI berfungsi sebagai penindak terhadap setiap bentuk ancaman sebagaimana dimaksud pada ayat (1) huruf a.,Apa yang dimaksud fungsi penindak TNI menurut Pasal 6 ayat (1) huruf b?,Fungsi penindak adalah peran TNI untuk bertindak menghadapi dan mengalahkan ancaman yang telah muncul demi memulihkan keamanan.,uu_34_tahun_2004_91-120.json
TNI berfungsi sebagai penindak terhadap setiap bentuk ancaman sebagaimana dimaksud pada ayat (1) huruf a.,Kapan TNI melaksanakan fungsi penindak?,"Ketika ancaman militer atau bersenjata nyata terjadi dan tidak dapat lagi dicegah, TNI bertindak sesuai aturan perundang‑undangan.",uu_34_tahun_2004_91-120.json
TNI berfungsi sebagai penindak terhadap setiap bentuk ancaman sebagaimana dimaksud pada ayat (1) huruf a.,Sebutkan contoh tindakan penindak TNI!,Contohnya operasi militer menumpas pemberontakan bersenjata atau menahan agresi asing di perbatasan.,uu_34_tahun_2004_91-120.json
TNI berfungsi sebagai pemulih terhadap kondisi keamanan negara yang terganggu akibat kekacauan keamanan.,Apa yang dimaksud fungsi pemulih TNI menurut Pasal 6 ayat (1) huruf c?,Fungsi pemulih adalah tugas TNI memulihkan kondisi keamanan negara yang terganggu akibat kekacauan sehingga stabilitas kembali terjaga.,uu_34_tahun_2004_91-120.json
TNI berfungsi sebagai pemulih terhadap kondisi keamanan negara yang terganggu akibat kekacauan keamanan.,Dalam situasi apa fungsi pemulih dilaksanakan?,Fungsi pemulih dilakukan setelah ancaman berhasil ditindak atau ketika kerusuhan mengancam keamanan nasional.,uu_34_tahun_2004_91-120.json
TNI berfungsi sebagai pemulih terhadap kondisi keamanan negara yang terganggu akibat kekacauan keamanan.,Bagaimana TNI memulihkan kondisi keamanan?,"TNI menegakkan ketertiban, membantu aparat sipil, serta merehabilitasi fasilitas strategis dan layanan publik.",uu_34_tahun_2004_91-120.json
"(1) TNI berfungsi sebagai penangkal terhadap setiap bentuk ancaman militer dan ancaman bersenjata dari luar dan dalam negeri terhadap kedaulatan, keutuhan wilayah, dan keselamatan bangsa. TNI berfungsi sebagai penindak terhadap setiap bentuk ancaman sebagaimana dimaksud pada ayat (1) huruf a. TNI berfungsi sebagai pemulih terhadap kondisi keamanan negara yang terganggu akibat kekacauan keamanan. (2) Dalam melaksanakan fungsi sebagaimana dimaksud pada ayat (1), TNI merupakan komponen utama sistem pertahanan negara.",Sebutkan tiga fungsi utama TNI menurut Pasal 6 ayat (1)!,"Tiga fungsi utama TNI: penangkal, penindak, dan pemulih.",uu_34_tahun_2004_91-120.json
"(1) TNI berfungsi sebagai penangkal terhadap setiap bentuk ancaman militer dan ancaman bersenjata dari luar dan dalam negeri terhadap kedaulatan, keutuhan wilayah, dan keselamatan bangsa. TNI berfungsi sebagai penindak terhadap setiap bentuk ancaman sebagaimana dimaksud pada ayat (1) huruf a. TNI berfungsi sebagai pemulih terhadap kondisi keamanan negara yang terganggu akibat kekacauan keamanan. (2) Dalam melaksanakan fungsi sebagaimana dimaksud pada ayat (1), TNI merupakan komponen utama sistem pertahanan negara.",Apa perbedaan fungsi penangkal dan penindak?,"Penangkal bersifat pencegahan sebelum ancaman terjadi, sedangkan penindak adalah tindakan langsung menghadapi ancaman yang sudah terjadi.",uu_34_tahun_2004_91-120.json
"(1) TNI berfungsi sebagai penangkal terhadap setiap bentuk ancaman militer dan ancaman bersenjata dari luar dan dalam negeri terhadap kedaulatan, keutuhan wilayah, dan keselamatan bangsa. TNI berfungsi sebagai penindak terhadap setiap bentuk ancaman sebagaimana dimaksud pada ayat (1) huruf a. TNI berfungsi sebagai pemulih terhadap kondisi keamanan negara yang terganggu akibat kekacauan keamanan. (2) Dalam melaksanakan fungsi sebagaimana dimaksud pada ayat (1), TNI merupakan komponen utama sistem pertahanan negara.",Apa perbedaan fungsi penindak dan pemulih?,"Penindak bertujuan meniadakan ancaman, sementara pemulih memulihkan kondisi keamanan setelah ancaman teratasi.",uu_34_tahun_2004_91-120.json
"Dalam melaksanakan fungsi sebagaimana dimaksud pada ayat (1), TNI merupakan komponen utama sistem pertahanan negara.","Menurut Pasal 6 ayat (2), apa kedudukan TNI dalam sistem pertahanan negara?",TNI merupakan komponen utama sistem pertahanan negara.,uu_34_tahun_2004_91-120.json
"Dalam melaksanakan fungsi sebagaimana dimaksud pada ayat (1), TNI merupakan komponen utama sistem pertahanan negara.",Mengapa TNI disebut komponen utama dalam sistem pertahanan?,Karena TNI memiliki kewenangan dan kemampuan inti untuk melaksanakan pertahanan militer negara.,uu_34_tahun_2004_91-120.json
"Dalam melaksanakan fungsi sebagaimana dimaksud pada ayat (1), TNI merupakan komponen utama sistem pertahanan negara.",Apa arti 'sistem pertahanan negara' dalam ayat (2)?,"Sistem pertahanan negara adalah rangkaian upaya terpadu yang melibatkan komponen utama, cadangan, dan pendukung guna melindungi NKRI.",uu_34_tahun_2004_91-120.json
"TNI berfungsi sebagai penangkal terhadap setiap bentuk ancaman militer dan ancaman bersenjata dari luar dan dalam negeri terhadap kedaulatan, keutuhan wilayah, dan keselamatan bangsa.",Bagaimana TNI melindungi keutuhan wilayah melalui fungsi penangkal?,"Dengan kehadiran patroli laut, udara, dan darat, TNI mencegah pelanggaran wilayah serta intimidasi militer asing.",uu_34_tahun_2004_91-120.json
TNI berfungsi sebagai penindak terhadap setiap bentuk ancaman sebagaimana dimaksud pada ayat (1) huruf a.,Apa yang dimaksud 'ancaman militer' dalam konteks Pasal 6?,Ancaman militer adalah tindakan agresif kekuatan bersenjata negara lain terhadap NKRI.,uu_34_tahun_2004_91-120.json
TNI berfungsi sebagai penindak terhadap setiap bentuk ancaman sebagaimana dimaksud pada ayat (1) huruf a.,Apa yang dimaksud 'ancaman bersenjata' dalam Pasal 6?,Ancaman bersenjata adalah aksi kekerasan bersenjata dari kelompok non‑negara yang membahayakan kedaulatan atau keselamatan bangsa.,uu_34_tahun_2004_91-120.json
"TNI berfungsi sebagai penangkal terhadap setiap bentuk ancaman militer dan ancaman bersenjata dari luar dan dalam negeri terhadap kedaulatan, keutuhan wilayah, dan keselamatan bangsa.",Mengapa fungsi penangkal mencakup ancaman dari dalam dan luar negeri?,"Karena ancaman terhadap kedaulatan dapat timbul baik dari aktor luar negeri maupun kelompok domestik, sehingga keduanya harus dicegah.",uu_34_tahun_2004_91-120.json
TNI berfungsi sebagai pemulih terhadap kondisi keamanan negara yang terganggu akibat kekacauan keamanan.,Apa tujuan akhir fungsi pemulih?,Tujuannya mengembalikan stabilitas dan rasa aman masyarakat setelah gangguan keamanan terjadi.,uu_34_tahun_2004_91-120.json
"(1) TNI berfungsi sebagai penangkal terhadap setiap bentuk ancaman militer dan ancaman bersenjata dari luar dan dalam negeri terhadap kedaulatan, keutuhan wilayah, dan keselamatan bangsa. TNI berfungsi sebagai penindak terhadap setiap bentuk ancaman sebagaimana dimaksud pada ayat (1) huruf a. TNI berfungsi sebagai pemulih terhadap kondisi keamanan negara yang terganggu akibat kekacauan keamanan. (2) Dalam melaksanakan fungsi sebagaimana dimaksud pada ayat (1), TNI merupakan komponen utama sistem pertahanan negara.",Bagaimana ketiga fungsi TNI saling berkesinambungan?,"Penangkal mencegah, penindak mengatasi ancaman, dan pemulih menstabilkan situasi pasca‑ancaman, menciptakan siklus pertahanan komprehensif.",uu_34_tahun_2004_91-120.json
"TNI berfungsi sebagai penangkal terhadap setiap bentuk ancaman militer dan ancaman bersenjata dari luar dan dalam negeri terhadap kedaulatan, keutuhan wilayah, dan keselamatan bangsa.",Sebutkan contoh kegiatan pencegahan ancaman bersenjata di dalam negeri!,Contohnya operasi intelijen dan pembinaan teritorial untuk mengurangi potensi gerakan bersenjata.,uu_34_tahun_2004_91-120.json
TNI berfungsi sebagai penindak terhadap setiap bentuk ancaman sebagaimana dimaksud pada ayat (1) huruf a.,Apa yang menjadi dasar hukum TNI bertindak sebagai penindak?,Dasar hukumnya adalah Pasal 6 ayat (1) huruf b serta peraturan perundang‑undangan yang mengatur operasi militer.,uu_34_tahun_2004_91-120.json
TNI berfungsi sebagai pemulih terhadap kondisi keamanan negara yang terganggu akibat kekacauan keamanan.,Siapa yang dibantu TNI saat menjalankan fungsi pemulih?,"TNI dapat membantu aparat penegak hukum, pemerintah daerah, dan lembaga terkait memulihkan keamanan.",uu_34_tahun_2004_91-120.json
"Dalam melaksanakan fungsi sebagaimana dimaksud pada ayat (1), TNI merupakan komponen utama sistem pertahanan negara.",Bagaimana hubungan TNI dengan komponen cadangan dan pendukung?,"Sebagai komponen utama, TNI memimpin dan mengoordinasikan komponen cadangan dan pendukung dalam sistem pertahanan negara.",uu_34_tahun_2004_91-120.json
TNI berfungsi sebagai penindak terhadap setiap bentuk ancaman sebagaimana dimaksud pada ayat (1) huruf a.,Apa prioritas TNI saat bertindak menindak ancaman?,Prioritasnya meniadakan ancaman dengan kerugian minimal bagi masyarakat dan infrastruktur.,uu_34_tahun_2004_91-120.json
"(1) TNI berfungsi sebagai penangkal terhadap setiap bentuk ancaman militer dan ancaman bersenjata dari luar dan dalam negeri terhadap kedaulatan, keutuhan wilayah, dan keselamatan bangsa. TNI berfungsi sebagai penindak terhadap setiap bentuk ancaman sebagaimana dimaksud pada ayat (1) huruf a. TNI berfungsi sebagai pemulih terhadap kondisi keamanan negara yang terganggu akibat kekacauan keamanan. (2) Dalam melaksanakan fungsi sebagaimana dimaksud pada ayat (1), TNI merupakan komponen utama sistem pertahanan negara.",Bagaimana Pasal 6 memperkuat prinsip pertahanan semesta?,"Dengan menetapkan TNI sebagai komponen utama dan menguraikan fungsi penangkal, penindak, dan pemulih dalam satu sistem pertahanan nasional.",uu_34_tahun_2004_91-120.json
"TNI berfungsi sebagai penangkal terhadap setiap bentuk ancaman militer dan ancaman bersenjata dari luar dan dalam negeri terhadap kedaulatan, keutuhan wilayah, dan keselamatan bangsa.",Apa kaitan fungsi penangkal dengan diplomasi pertahanan?,Kehadiran militer yang kuat memperkuat posisi diplomasi dan mencegah niat agresor sebelum konflik terjadi.,uu_34_tahun_2004_91-120.json
TNI berfungsi sebagai pemulih terhadap kondisi keamanan negara yang terganggu akibat kekacauan keamanan.,Bagaimana keberhasilan fungsi penindak berpengaruh pada fungsi pemulih?,Keberhasilan penindak yang efektif mempermudah proses pemulihan karena ancaman segera dinetralisir.,uu_34_tahun_2004_91-120.json
"(1) Organisasi TNI terdiri atas Markas Besar TNI yang membawahkan Markas Besar TNI Angkatan Darat, Markas Besar TNI Angkatan Laut, dan Markas Besar TNI Angkatan Udara. (2) Markas Besar TNI terdiri atas unsur pimpinan, unsur pembantu pimpinan, unsur pelayanan, badan pelaksana pusat, dan Komando Utama Operasi. (3) Markas Besar Angkatan terdiri atas unsur pimpinan, unsur pembantu pimpinan, unsur pelayanan, badan pelaksana pusat, dan Komando Utama Pembinaan. (4) Susunan organisasi TNI sebagaimana dimaksud pada ayat (1), diatur lebih lanjut dengan Keputusan Presiden.",Apa inti ketentuan Pasal 12 tentang organisasi TNI?,"Pasal 12 mengatur struktur organisasi TNI mulai dari Mabes TNI hingga Mabes tiap Angkatan, lengkap dengan unsur-unsurnya dan penetapan susunan organisasi melalui Keputusan Presiden.",uu_34_tahun_2004_421-470.json
"(1) Organisasi TNI terdiri atas Markas Besar TNI yang membawahkan Markas Besar TNI Angkatan Darat, Markas Besar TNI Angkatan Laut, dan Markas Besar TNI Angkatan Udara.",Apa saja markas yang berada di bawah Markas Besar TNI menurut ayat (1)?,"Markas Besar TNI Angkatan Darat, Markas Besar TNI Angkatan Laut, dan Markas Besar TNI Angkatan Udara.",uu_34_tahun_2004_421-470.json
"(2) Markas Besar TNI terdiri atas unsur pimpinan, unsur pembantu pimpinan, unsur pelayanan, badan pelaksana pusat, dan Komando Utama Operasi.",Sebutkan unsur organisasi yang terdapat di Markas Besar TNI ayat (2)!,"Unsur pimpinan, unsur pembantu pimpinan, unsur pelayanan, badan pelaksana pusat, dan Komando Utama Operasi.",uu_34_tahun_2004_421-470.json
"(3) Markas Besar Angkatan terdiri atas unsur pimpinan, unsur pembantu pimpinan, unsur pelayanan, badan pelaksana pusat, dan Komando Utama Pembinaan.",Apa saja unsur yang terdapat di Markas Besar Angkatan menurut ayat (3)?,"Unsur pimpinan, unsur pembantu pimpinan, unsur pelayanan, badan pelaksana pusat, dan Komando Utama Pembinaan.",uu_34_tahun_2004_421-470.json
"(4) Susunan organisasi TNI sebagaimana dimaksud pada ayat (1), diatur lebih lanjut dengan Keputusan Presiden.",Bagaimana susunan organisasi TNI ditetapkan?,Susunan organisasi TNI ditetapkan lebih lanjut melalui Keputusan Presiden.,uu_34_tahun_2004_421-470.json
"(1) Organisasi TNI terdiri atas Markas Besar TNI yang membawahkan Markas Besar TNI Angkatan Darat, Markas Besar TNI Angkatan Laut, dan Markas Besar TNI Angkatan Udara. (2) Markas Besar TNI terdiri atas unsur pimpinan, unsur pembantu pimpinan, unsur pelayanan, badan pelaksana pusat, dan Komando Utama Operasi. (3) Markas Besar Angkatan terdiri atas unsur pimpinan, unsur pembantu pimpinan, unsur pelayanan, badan pelaksana pusat, dan Komando Utama Pembinaan. (4) Susunan organisasi TNI sebagaimana dimaksud pada ayat (1), diatur lebih lanjut dengan Keputusan Presiden.",Mengapa organisasi TNI dibagi menjadi Mabes TNI dan Mabes Angkatan?,Untuk memudahkan komando terpadu di tingkat TNI dan pembinaan spesifik di tiap angkatan.,uu_34_tahun_2004_421-470.json
"(1) Organisasi TNI terdiri atas Markas Besar TNI yang membawahkan Markas Besar TNI Angkatan Darat, Markas Besar TNI Angkatan Laut, dan Markas Besar TNI Angkatan Udara. (2) Markas Besar TNI terdiri atas unsur pimpinan, unsur pembantu pimpinan, unsur pelayanan, badan pelaksana pusat, dan Komando Utama Operasi. (3) Markas Besar Angkatan terdiri atas unsur pimpinan, unsur pembantu pimpinan, unsur pelayanan, badan pelaksana pusat, dan Komando Utama Pembinaan. (4) Susunan organisasi TNI sebagaimana dimaksud pada ayat (1), diatur lebih lanjut dengan Keputusan Presiden.",Apa fungsi unsur pimpinan di Mabes TNI?,"Memberikan arahan strategis, kebijakan, dan pengendalian tertinggi bagi seluruh TNI.",uu_34_tahun_2004_421-470.json
"(1) Organisasi TNI terdiri atas Markas Besar TNI yang membawahkan Markas Besar TNI Angkatan Darat, Markas Besar TNI Angkatan Laut, dan Markas Besar TNI Angkatan Udara. (2) Markas Besar TNI terdiri atas unsur pimpinan, unsur pembantu pimpinan, unsur pelayanan, badan pelaksana pusat, dan Komando Utama Operasi. (3) Markas Besar Angkatan terdiri atas unsur pimpinan, unsur pembantu pimpinan, unsur pelayanan, badan pelaksana pusat, dan Komando Utama Pembinaan. (4) Susunan organisasi TNI sebagaimana dimaksud pada ayat (1), diatur lebih lanjut dengan Keputusan Presiden.",Apa peran unsur pembantu pimpinan?,"Mendukung pimpinan dalam perencanaan, koordinasi, dan pengawasan.",uu_34_tahun_2004_421-470.json
"(1) Organisasi TNI terdiri atas Markas Besar TNI yang membawahkan Markas Besar TNI Angkatan Darat, Markas Besar TNI Angkatan Laut, dan Markas Besar TNI Angkatan Udara. (2) Markas Besar TNI terdiri atas unsur pimpinan, unsur pembantu pimpinan, unsur pelayanan, badan pelaksana pusat, dan Komando Utama Operasi. (3) Markas Besar Angkatan terdiri atas unsur pimpinan, unsur pembantu pimpinan, unsur pelayanan, badan pelaksana pusat, dan Komando Utama Pembinaan. (4) Susunan organisasi TNI sebagaimana dimaksud pada ayat (1), diatur lebih lanjut dengan Keputusan Presiden.",Mengapa ada perbedaan Komando Utama Operasi dan Komando Utama Pembinaan?,"Komando Utama Operasi fokus tindakan operasi gabungan, sedangkan Pembinaan fokus pengembangan kekuatan tiap angkatan.",uu_34_tahun_2004_421-470.json
"(1) Organisasi TNI terdiri atas Markas Besar TNI yang membawahkan Markas Besar TNI Angkatan Darat, Markas Besar TNI Angkatan Laut, dan Markas Besar TNI Angkatan Udara. (2) Markas Besar TNI terdiri atas unsur pimpinan, unsur pembantu pimpinan, unsur pelayanan, badan pelaksana pusat, dan Komando Utama Operasi. (3) Markas Besar Angkatan terdiri atas unsur pimpinan, unsur pembantu pimpinan, unsur pelayanan, badan pelaksana pusat, dan Komando Utama Pembinaan. (4) Susunan organisasi TNI sebagaimana dimaksud pada ayat (1), diatur lebih lanjut dengan Keputusan Presiden.",Siapa Kepala Staf Umum TNI dan di mana posisinya dalam struktur?,Kepala Staf Umum TNI berada dalam unsur pembantu pimpinan di Mabes TNI.,uu_34_tahun_2004_421-470.json
